,Character_1,Character_2,Win_Probability
164056,5097,3203,-1
164057,7994,9367,1
164058,7994,2429,1
164059,11244,3751,1
164060,3203,6486,1
164061,661,2429,1
164062,2429,5573,1
164063,635,4373,1
164064,1944,2078,1
164065,3203,2078,-1
164066,9180,2078,1
164067,6278,5484,-1
164068,6810,1945,-1
164069,11155,5989,-1
164070,5989,2321,1
164071,2608,5989,0
164072,381,6535,-1
164073,4494,5191,-1
164074,5989,6858,0
164075,2796,5989,-1
164076,5937,5989,-1
164077,2938,2533,-1
164078,6535,5781,1
164079,6535,3581,1
164080,2532,5989,-1
164081,4494,5760,-1
164082,4569,5760,-1
164083,869,10677,1
164084,7072,6474,1
164085,1353,10389,0
164086,9449,10764,1
164087,10482,1406,1
164088,2925,10774,1
164089,2657,9517,-1
164090,8536,373,-1
164091,8694,373,-1
164092,4274,6535,-1
164093,5097,6535,-1
164094,4066,6535,-1
164095,2198,6535,-1
164096,10165,6535,-1
164097,5760,54,-1
164098,5191,54,-1
164099,10764,54,-1
164100,8125,6535,-1
164101,8125,6535,1
164102,6535,11911,1
164103,6535,6294,1
164104,54,6294,1
164105,5989,6294,1
164106,8679,3223,-1
164107,4401,8679,-1
164108,3807,8679,-1
164109,6556,8679,-1
164110,1832,8679,-1
164111,2532,4984,-1
164112,2532,54,-1
164113,2532,1758,-1
164114,2532,8133,-1
164115,2532,9804,-1
164116,2532,5191,-1
164117,2532,5760,-1
164118,2532,5989,-1
164119,6535,434,1
164120,6535,6760,1
164121,6535,3815,1
164122,6535,55,1
164123,6535,9779,1
164124,6535,482,1
164125,6535,1911,1
164126,6535,8103,1
164127,2530,6535,-1
164128,6535,5951,1
164129,6715,6535,-1
164130,6535,6999,-1
164131,165,6535,0
164132,6535,2387,1
164133,6535,9702,1
164134,6535,11942,1
164135,6535,8343,1
164136,6535,4182,1
164137,6535,7570,1
164138,1746,54,-1
164139,8133,5308,-1
164140,1084,8227,1
164141,8088,10482,-1
164142,3039,11300,1
164143,6854,5595,-1
164144,6347,5989,-1
164145,6234,10753,1
164146,6196,3560,-1
164147,2603,10981,1
164148,4,8661,-1
164149,10684,10938,-1
164150,2423,7204,1
164151,1832,4360,1
164152,6535,10245,1
164153,6535,2458,1
164154,6535,1905,1
164155,6535,9667,0
164156,6535,8600,1
164157,10022,5989,-1
164158,864,5989,-1
164159,4713,5989,-1
164160,2545,5989,0
164161,3261,5989,-1
164162,869,5989,-1
164163,114,7280,1
164164,11827,1120,-1
164165,3209,9866,-1
164166,695,6657,1
164167,1387,7072,0
164168,2429,7072,-1
164169,11654,7072,-1
164170,4314,5760,-1
164171,9670,5760,-1
164172,7258,5191,1
164173,1943,5191,-1
164174,1943,5989,-1
164175,8536,5989,-1
164176,5583,5989,-1
164177,7032,5989,-1
164178,11029,5989,-1
164179,57,5989,-1
164180,8661,5989,-1
164181,8392,1276,0
164182,6719,925,1
164183,11594,8649,-1
164184,2198,4066,1
164185,11821,8089,1
164186,10764,2303,-1
164187,2205,6922,-1
164188,8125,11911,1
164189,5617,5989,-1
164190,614,5760,-1
164191,5132,5989,-1
164192,9384,5989,-1
164193,6541,5989,-1
164194,8749,5989,-1
164195,1741,5989,-1
164196,6995,5989,1
164197,1439,5989,-1
164198,9836,5989,-1
164199,6782,5989,-1
164200,4267,5989,-1
164201,4267,5989,-1
164202,5989,1072,1
164203,5989,5520,1
164204,9760,5989,-1
164205,4041,5989,-1
164206,9413,5989,-1
164207,10862,5989,-1
164208,9670,5989,-1
164209,1232,5989,1
164210,10873,5989,-1
164211,4395,5989,-1
164212,7395,5989,-1
164213,5989,5493,1
164214,3648,11865,0
164215,10802,6217,1
164216,4569,5191,-1
164217,752,7175,-1
164218,6049,7175,-1
164219,11276,7175,-1
164220,185,11976,-1
164221,5989,11244,0
164222,6827,4883,-1
164223,11376,5989,-1
164224,7736,5989,-1
164225,2765,5989,-1
164226,9469,5989,1
164227,1810,5989,-1
164228,8125,5989,-1
164229,5989,2954,-1
164230,114,114,-1
164231,5989,9992,1
164232,5390,5989,-1
164233,2104,6535,-1
164234,2104,6535,-1
164235,6535,3203,1
164236,2198,6535,-1
164237,11244,6535,-1
164238,6535,5221,1
164239,10558,5989,-1
164240,6485,5989,-1
164241,1188,8316,1
164242,5517,1740,-1
164243,6438,869,1
164244,1084,5989,-1
164245,10998,9542,1
164246,10365,7014,-1
164247,11422,1503,1
164248,2064,5191,0
164249,6810,54,-1
164250,5989,5191,1
164251,3648,5989,-1
164252,4091,5989,-1
164253,5992,5989,-1
164254,6394,5989,-1
164255,10788,5989,-1
164256,3401,5989,0
164257,10141,5989,0
164258,1065,5989,-1
164259,5989,869,1
164260,6441,5989,-1
164261,12057,5989,-1
164262,9600,5989,-1
164263,5989,1118,-1
164264,882,5760,-1
164265,6428,5989,-1
164266,1353,5989,0
164267,10986,5989,-1
164268,3440,9255,-1
164269,8986,5989,-1
164270,1782,6535,-1
164271,3197,5989,-1
164272,3801,5989,1
164273,5989,2973,1
164274,5989,6810,1
164275,5337,2696,1
164276,2958,5989,-1
164277,8682,7559,-1
164278,3493,7559,-1
164279,11147,2724,-1
164280,5760,2724,-1
164281,5191,2724,-1
164282,8749,2724,-1
164283,1361,2724,-1
164284,9642,2724,-1
164285,3648,2724,-1
164286,10764,5989,0
164287,2229,5989,-1
164288,2617,1276,-1
164289,5989,5579,1
164290,10597,5989,1
164291,10754,5989,1
164292,915,5989,1
164293,5989,7936,-1
164294,5989,10326,1
164295,4494,2321,-1
164296,1238,8706,1
164297,1238,608,0
164298,10037,365,-1
164299,8392,373,-1
164300,5675,5989,1
164301,11809,5545,-1
164302,11422,10788,-1
164303,11809,11629,1
164304,11422,3039,1
164305,3404,5989,-1
164306,11422,10242,0
164307,2198,5989,1
164308,1758,54,-1
164309,5097,7204,-1
164310,6632,6531,-1
164311,5989,10482,1
164312,7204,9535,-1
164313,5802,5760,-1
164314,10774,280,1
164315,2736,2712,-1
164316,6541,11105,0
164317,1280,114,1
164318,4210,3402,-1
164319,8392,1054,1
164320,864,8966,1
164321,7084,7625,1
164322,7736,1353,-1
164323,1633,4894,1
164324,864,11889,1
164325,64,2171,1
164326,8061,8521,0
164327,9642,701,-1
164328,3440,11655,1
164329,10774,7633,1
164330,11371,11006,-1
164331,3261,4,1
164332,10774,1399,1
164333,11691,8348,-1
164334,8749,3412,1
164335,5623,4965,1
164336,11409,5668,-1
164337,109,4540,1
164338,3440,4279,1
164339,2603,4677,1
164340,6428,9632,1
164341,7967,7836,-1
164342,869,869,-1
164343,6347,4267,0
164344,1187,8262,1
164345,115,864,-1
164346,2765,96,1
164347,1832,8758,1
164348,8019,8512,1
164349,264,5501,1
164350,6394,4883,-1
164351,905,7381,-1
164352,11376,6021,1
164353,9384,869,1
164354,10774,3402,1
164355,10774,1399,1
164356,3129,1503,0
164357,109,3892,-1
164358,6347,3210,1
164359,11182,1769,1
164360,3216,11570,-1
164361,10242,5581,-1
164362,1280,11659,1
164363,10873,80,1
164364,2679,9961,-1
164365,6687,8396,1
164366,3262,8536,-1
164367,11686,5888,1
164368,1215,10914,1
164369,8061,32,1
164370,6063,4117,1
164371,3401,8019,1
164372,9384,8718,1
164373,5512,8549,1
164374,10774,869,1
164375,10774,869,1
164376,4487,869,-1
164377,6234,5828,1
164378,5132,9413,1
164379,6507,2638,-1
164380,1276,11973,1
164381,7669,2532,-1
164382,8061,1539,-1
164383,2064,9642,1
164384,11147,6394,1
164385,5675,3864,1
164386,3598,11675,-1
164387,10774,9975,0
164388,264,6782,1
164389,6347,9924,1
164390,4713,7381,1
164391,12015,11912,-1
164392,6634,2394,1
164393,3197,1218,-1
164394,4735,5090,-1
164395,9476,10242,0
164396,864,3947,1
164397,413,5519,1
164398,8019,8943,1
164399,869,869,1
164400,8441,9476,1
164401,2075,4346,1
164402,5390,8549,1
164403,974,9220,-1
164404,4619,12004,-1
164405,8327,11670,-1
164406,869,11574,1
164407,2127,4203,1
164408,1992,7381,-1
164409,1992,7381,-1
164410,1992,7381,-1
164411,7381,1992,1
164412,4314,2070,1
164413,6858,6907,1
164414,1633,7776,1
164415,10788,80,-1
164416,6239,10240,1
164417,11213,6369,-1
164418,7570,5097,-1
164419,2429,6511,1
164420,264,490,1
164421,6428,1188,1
164422,8966,11195,-1
164423,5675,2700,1
164424,3440,5517,1
164425,1633,3726,1
164426,1843,9461,-1
164427,11155,10672,1
164428,8536,2219,-1
164429,6145,8943,-1
164430,8441,1823,0
164431,693,4644,-1
164432,9042,5519,-1
164433,109,6414,-1
164434,7375,11912,-1
164435,7570,9476,-1
164436,6656,4644,-1
164437,9670,2944,1
164438,2771,10960,-1
164439,10892,1769,1
164440,2771,11797,1
164441,3892,3120,1
164442,11570,4553,1
164443,7692,9469,-1
164444,4314,1417,1
164445,6348,4314,0
164446,5899,8536,-1
164447,3053,4051,1
164448,9903,9098,-1
164449,3493,5921,1
164450,6541,10675,1
164451,1741,7036,1
164452,8248,5951,1
164453,57,693,1
164454,5581,7478,1
164455,1683,589,1
164456,4,1764,1
164457,9136,11981,-1
164458,1978,6610,-1
164459,489,1054,1
164460,8661,8190,1
164461,10774,6567,1
164462,6996,5474,-1
164463,2429,7625,1
164464,2104,6078,-1
164465,103,7106,-1
164466,1047,9767,1
164467,1633,5397,1
164468,864,2532,1
164469,1238,614,1
164470,1480,7258,-1
164471,1633,11518,-1
164472,8139,6656,-1
164473,8949,6610,-1
164474,570,11081,-1
164475,8496,4401,-1
164476,64,6485,-1
164477,1387,2219,-1
164478,5271,2700,1
164479,4,5210,-1
164480,869,1778,1
164481,10788,3019,1
164482,8061,5271,1
164483,2429,6567,1
164484,9237,1276,-1
164485,864,5602,1
164486,2104,9868,1
164487,8644,9476,-1
164488,1360,9476,1
164489,3889,6996,-1
164490,6996,490,1
164491,11149,11981,1
164492,9147,2352,1
164493,9147,4644,-1
164494,10774,8853,1
164495,7625,5169,1
164496,4515,2712,0
164497,6632,6040,0
164498,11686,6040,-1
164499,10242,6040,1
164500,1757,6040,-1
164501,2617,6040,-1
164502,1276,6040,-1
164503,5583,11966,-1
164504,109,2070,-1
164505,109,4786,-1
164506,109,589,-1
164507,109,12060,-1
164508,109,9324,-1
164509,109,3917,-1
164510,5133,5517,1
164511,1065,2603,-1
164512,1280,8913,1
164513,5519,5529,-1
164514,5519,9152,-1
164515,9566,2305,1
164516,7890,12037,1
164517,5500,3864,1
164518,1547,2532,1
164519,8496,608,-1
164520,10832,8292,-1
164521,10998,8346,0
164522,4270,4,-1
164523,3987,10314,-1
164524,8521,5392,1
164525,9760,2199,0
164526,808,2712,1
164527,83,2712,-1
164528,3431,2712,1
164529,9922,2712,-1
164530,9226,2712,-1
164531,11989,2712,-1
164532,11409,2712,-1
164533,2712,10110,1
164534,344,5760,0
164535,264,5191,-1
164536,3592,5191,-1
164537,3947,5191,0
164538,11889,5191,-1
164539,1439,5191,-1
164540,1810,5191,-1
164541,5802,5191,-1
164542,344,5191,-1
164543,3053,8133,-1
164544,10242,8133,-1
164545,7258,8133,-1
164546,3039,1758,-1
164547,7283,1553,-1
164548,1276,10558,-1
164549,869,10558,-1
164550,981,10558,-1
164551,5675,10558,-1
164552,8661,10558,-1
164553,4487,9535,0
164554,4487,5989,-1
164555,9670,7204,0
164556,4514,3131,1
164557,808,5989,-1
164558,5097,7072,-1
164559,7104,5191,0
164560,4494,5989,0
164561,1957,5191,1
164562,1758,7072,1
164563,7980,7204,0
164564,1008,5002,1
164565,11431,7204,-1
164566,6287,7204,-1
164567,7736,8133,-1
164568,11911,8133,0
164569,1810,1957,1
164570,10469,7072,-1
164571,1683,7072,-1
164572,4644,5989,-1
164573,11422,10482,-1
164574,6610,11422,1
164575,7258,7204,1
164576,3144,7204,1
164577,10022,11422,1
164578,4852,3606,-1
164579,8061,1280,-1
164580,185,3435,-1
164581,2261,2532,1
164582,5579,9804,-1
164583,10774,9804,-1
164584,1238,9804,-1
164585,6063,1864,-1
164586,6810,5989,0
164587,7204,7371,-1
164588,3039,10685,1
164589,9013,5308,1
164590,1758,7371,1
164591,905,10676,-1
164592,6347,373,-1
164593,2568,9804,-1
164594,4693,3560,-1
164595,5474,1276,1
164596,1280,5989,-1
164597,6199,12079,-1
164598,10242,5760,1
164599,4487,11506,1
164600,7395,5760,-1
164601,1280,5760,-1
164602,7032,5760,-1
164603,8661,5760,-1
164604,3383,5760,-1
164605,2568,5760,-1
164606,1281,5760,-1
164607,2568,5191,0
164608,10242,9804,-1
164609,2198,7371,-1
164610,8573,7204,-1
164611,2693,6535,-1
164612,3129,5989,-1
164613,2649,5989,-1
164614,11081,5989,-1
164615,96,5989,-1
164616,3271,5989,-1
164617,9051,5989,-1
164618,8392,373,-1
164619,1276,373,-1
164620,4487,373,-1
164621,1810,186,1
164622,8987,7204,-1
164623,2256,11911,-1
164624,10252,373,-1
164625,2303,7204,-1
164626,3053,9804,-1
164627,10764,3431,1
164628,7204,7294,1
164629,9004,54,-1
164630,12076,54,-1
164631,54,2345,-1
164632,5980,54,-1
164633,54,11161,1
164634,12058,7072,1
164635,12058,54,0
164636,7072,54,-1
164637,10558,54,-1
164638,2125,54,-1
164639,9220,5989,-1
164640,8203,7204,-1
164641,7214,7204,-1
164642,1365,7204,-1
164643,3992,7204,-1
164644,7204,9423,1
164645,7204,3468,-1
164646,1711,7204,-1
164647,869,6535,-1
164648,11422,869,-1
164649,7786,869,-1
164650,9476,869,-1
164651,10774,869,-1
164652,10774,90,1
164653,2617,4,1
164654,2369,4163,1
164655,1280,2870,1
164656,1741,8061,-1
164657,6858,6778,-1
164658,7177,10746,1
164659,10774,1254,1
164660,6618,3011,1
164661,2934,5519,1
164662,10242,5397,1
164663,10774,2934,-1
164664,10774,8061,1
164665,10774,3261,1
164666,10774,2603,1
164667,11422,1633,1
164668,10774,1780,-1
164669,10774,6040,1
164670,3209,1741,-1
164671,10764,575,-1
164672,5271,808,1
164673,10774,8203,-1
164674,4644,6779,-1
164675,9220,6656,1
164676,10774,413,-1
164677,10774,2765,-1
164678,1633,2934,-1
164679,10774,5097,-1
164680,2532,2261,-1
164681,10774,8465,1
164682,11809,10684,1
164683,5675,8694,1
164684,10774,9518,1
164685,1741,3648,1
164686,114,1099,1
164687,12015,6854,1
164688,6535,5345,-1
164689,11422,10558,-1
164690,5519,7850,-1
164691,5844,10006,1
164692,103,7920,-1
164693,8661,1949,1
164694,1741,9609,1
164695,2617,103,1
164696,10774,1703,1
164697,6810,2199,-1
164698,5989,5309,1
164699,6682,3647,1
164700,9473,7175,1
164701,54,6535,-1
164702,8203,5989,-1
164703,10774,5989,-1
164704,11105,8878,-1
164705,1683,4514,-1
164706,4487,4487,1
164707,869,6040,1
164708,9237,1276,1
164709,10764,2723,0
164710,6827,1184,0
164711,3393,2352,1
164712,864,7204,-1
164713,4644,8878,-1
164714,981,2199,-1
164715,6040,6040,-1
164716,4487,6040,-1
164717,10774,9760,1
164718,2104,6656,1
164719,869,869,-1
164720,10774,3402,1
164721,1780,5133,1
164722,1238,2608,1
164723,8661,4883,1
164724,10774,869,1
164725,10774,2649,1
164726,6064,5214,1
164727,10774,9283,1
164728,10774,456,1
164729,11376,1238,1
164730,10774,869,1
164731,8243,1540,1
164732,10774,4694,1
164733,10774,8644,1
164734,4487,1713,-1
164735,2771,10242,-1
164736,109,11570,-1
164737,6858,3648,1
164738,11376,10257,1
164739,10242,7455,1
164740,10774,1353,1
164741,11422,8178,1
164742,6810,6040,1
164743,11422,6040,1
164744,981,6040,1
164745,5675,6040,1
164746,109,10758,-1
164747,109,11367,-1
164748,9961,9610,1
164749,4166,3819,1
164750,5065,4638,1
164751,7736,10535,-1
164752,9476,11195,-1
164753,864,864,1
164754,11981,236,1
164755,1276,6676,1
164756,540,4228,1
164757,2532,10242,-1
164758,1780,8949,1
164759,10774,5383,1
164760,5989,6517,1
164761,5989,8285,1
164762,10764,6535,-1
164763,1397,1276,-1
164764,2104,8878,1
164765,1808,1432,1
164766,8536,300,1
164767,2104,5989,1
164768,1683,5989,1
164769,2368,7204,-1
164770,5271,5989,-1
164771,122,7204,-1
164772,5989,9804,1
164773,7258,5989,1
164774,11422,5989,-1
164775,413,10359,1
164776,6810,10558,-1
164777,11105,6779,-1
164778,8019,11833,1
164779,8595,5989,-1
164780,6535,2723,0
164781,9283,373,-1
164782,1741,7615,1
164783,8661,10892,1
164784,1280,1958,1
164785,3363,7519,1
164786,109,6485,-1
164787,8496,6172,-1
164788,10257,2238,1
164789,8496,864,-1
164790,10774,1276,1
164791,4480,1971,1
164792,2429,7084,1
164793,3493,9283,1
164794,8661,8735,1
164795,3598,6234,-1
164796,6485,4487,1
164797,5989,9906,-1
164798,11422,10774,-1
164799,114,3846,1
164800,10774,7455,1
164801,10774,4076,-1
164802,1238,4713,-1
164803,2700,2603,-1
164804,10774,9024,-1
164805,10774,2537,1
164806,5675,11155,1
164807,10774,1276,-1
164808,9237,1276,1
164809,7042,109,1
164810,9237,1276,-1
164811,10774,9283,1
164812,5802,109,1
164813,10774,2335,1
164814,3493,9283,1
164815,9632,10263,-1
164816,1794,9098,-1
164817,10774,9288,1
164818,9384,864,1
164819,10774,9767,1
164820,6063,4266,1
164821,6541,6618,1
164822,8344,11120,-1
164823,57,226,1
164824,869,3053,-1
164825,10571,6858,-1
164826,8682,1992,0
164827,5579,7065,1
164828,10998,1832,-1
164829,5623,5579,-1
164830,981,4883,-1
164831,11182,637,0
164832,10774,5857,1
164833,3493,9283,1
164834,3889,4803,-1
164835,869,4602,-1
164836,226,5057,-1
164837,864,2532,1
164838,10571,9566,1
164839,9237,11371,1
164840,4339,4051,1
164841,3271,8392,1
164842,869,4883,-1
164843,1047,3435,1
164844,4738,9642,-1
164845,4270,6348,0
164846,1633,5213,1
164847,10774,8088,-1
164848,10517,6271,1
164849,981,6618,1
164850,10774,9454,-1
164851,11594,701,-1
164852,1741,4713,-1
164853,869,186,0
164854,1446,6485,-1
164855,2065,9889,-1
164856,103,2429,-1
164857,2603,11675,1
164858,1741,2846,-1
164859,864,10788,1
164860,11422,869,-1
164861,4066,4066,-1
164862,6682,11406,-1
164863,10242,8490,1
164864,11422,8490,1
164865,405,11422,-1
164866,405,2617,-1
164867,9013,4414,-1
164868,10242,3566,-1
164869,6556,567,1
164870,10242,567,-1
164871,8536,3525,0
164872,10998,3525,1
164873,8061,3525,-1
164874,10182,9609,1
164875,8198,8176,1
164876,5806,8176,-1
164877,3965,8176,1
164878,1703,3782,1
164879,8906,3782,-1
164880,4572,3782,-1
164881,12001,3782,-1
164882,4572,12001,-1
164883,8906,12001,-1
164884,616,4912,1
164885,616,3782,-1
164886,10242,1635,-1
164887,5992,4589,-1
164888,11422,4589,1
164889,4376,4589,-1
164890,8496,4589,-1
164891,3039,10086,-1
164892,11957,2745,0
164893,11606,184,-1
164894,4487,184,1
164895,1741,4140,1
164896,10785,2429,-1
164897,10850,6486,-1
164898,3751,6486,-1
164899,9180,6486,-1
164900,9367,6486,1
164901,9463,4484,1
164902,9463,4721,1
164903,2152,9818,-1
164904,8536,7800,-1
164905,10803,2429,-1
164906,1782,2429,1
164907,804,2429,-1
164908,11809,2429,-1
164909,6858,2429,-1
164910,3039,2429,-1
164911,9220,2429,-1
164912,6196,5930,1
164913,483,6107,-1
164914,2429,1848,1
164915,4041,9566,1
164916,5762,11895,1
164917,2700,6234,-1
164918,1280,9283,1
164919,5625,5762,1
164920,8536,9096,1
164921,177,3285,1
164922,3209,7428,1
164923,2966,8056,-1
164924,8019,8056,1
164925,4681,10514,-1
164926,10857,10514,1
164927,11733,2274,1
164928,1422,2274,-1
164929,6776,9367,-1
164930,508,3149,1
164931,9903,5992,1
164932,9595,3889,1
164933,7967,11836,1
164934,5992,8912,-1
164935,8774,5477,1
164936,8344,96,-1
164937,10774,11836,1
164938,8496,6661,-1
164939,6239,2368,1
164940,5772,11936,1
164941,7719,11172,-1
164942,5772,8001,1
164943,3285,9096,-1
164944,1539,6107,1
164945,688,8827,1
164946,11936,1422,1
164947,508,177,1
164948,8536,11870,1
164949,7719,11923,1
164950,5772,6107,-1
164951,3039,7634,1
164952,3363,3285,1
164953,10365,3397,1
164954,8019,9344,1
164955,508,9096,1
164956,7719,9096,1
164957,6331,8320,-1
164958,5052,6635,-1
164959,7435,5395,-1
164960,141,10948,-1
164961,6737,2169,1
164962,5470,9291,-1
164963,3821,4998,-1
164964,9291,3023,1
164965,4588,10691,-1
164966,9220,3023,-1
164967,8119,6864,-1
164968,2392,10974,-1
164969,2283,177,-1
164970,7496,6864,1
164971,4121,6864,1
164972,7532,6864,-1
164973,5013,1171,-1
164974,138,1171,-1
164975,12036,1171,1
164976,7670,1171,0
164977,9002,1171,1
164978,6107,8202,1
164979,8775,1171,-1
164980,1276,177,-1
164981,6668,483,-1
164982,6347,9325,0
164983,6347,4971,1
164984,508,11416,1
164985,11416,483,-1
164986,8846,5772,-1
164987,4346,9927,-1
164988,2617,11416,-1
164989,5259,10857,-1
164990,10444,5772,-1
164991,10242,11343,1
164992,6239,11343,-1
164993,11606,10444,-1
164994,7634,3149,1
164995,9154,9709,-1
164996,7719,10937,-1
164997,3149,2314,0
164998,177,3149,1
164999,11936,3149,1
165000,9325,3149,1
165001,508,10597,-1
165002,5772,9325,1
165003,508,5772,-1
165004,7799,3149,1
165005,1782,11981,-1
165006,9670,11763,1
165007,5004,7670,1
165008,3285,901,1
165009,2966,2720,-1
165010,11227,11097,1
165011,9927,9096,1
165012,7799,6107,-1
165013,10365,6887,1
165014,2283,8928,1
165015,11385,5323,1
165016,9206,5517,-1
165017,10764,80,1
165018,694,9522,0
165019,1118,1122,1
165020,7799,10625,1
165021,6797,10765,1
165022,2374,8565,-1
165023,8019,2064,1
165024,11665,1816,1
165025,11686,7634,-1
165026,4068,1991,1
165027,8536,6304,1
165028,4076,1343,-1
165029,10764,5865,-1
165030,5706,8576,1
165031,10365,9531,1
165032,2104,3707,-1
165033,8202,10514,-1
165034,869,10514,1
165035,2532,10514,1
165036,7799,10514,1
165037,11422,9944,1
165038,7799,2274,-1
165039,8239,2198,-1
165040,2261,8496,1
165041,11769,11343,-1
165042,8465,11343,-1
165043,9927,1095,1
165044,11923,11172,-1
165045,20,8001,-1
165046,8001,7899,1
165047,10590,8001,-1
165048,4619,7453,1
165049,11227,11936,1
165050,9670,1395,-1
165051,8827,5824,0
165052,75,11870,-1
165053,10764,5824,1
165054,516,5824,1
165055,408,9325,-1
165056,6255,3829,1
165057,10764,6255,1
165058,1008,7318,-1
165059,9220,9463,-1
165060,8987,9463,-1
165061,5067,6052,1
165062,4582,374,-1
165063,374,661,-1
165064,3031,4582,0
165065,11552,3031,-1
165066,4484,5430,0
165067,4514,5430,0
165068,9152,5430,1
165069,9180,6052,1
165070,4514,9180,1
165071,8125,804,-1
165072,8125,804,-1
165073,4582,9818,1
165074,9180,9818,-1
165075,8125,10785,-1
165076,8125,10785,-1
165077,9180,10785,0
165078,7913,9367,1
165079,2452,9367,1
165080,11625,9367,-1
165081,4484,9367,1
165082,7850,9367,1
165083,3751,10850,1
165084,11689,10850,1
165085,1782,3751,1
165086,1782,9818,1
165087,1782,9367,0
165088,6486,2429,1
165089,374,2429,-1
165090,1031,2429,1
165091,4971,11210,1
165092,5259,7799,1
165093,3209,9100,1
165094,2617,177,-1
165095,7042,5772,-1
165096,7042,6107,-1
165097,2700,10937,1
165098,1460,1422,1
165099,508,9927,1
165100,8061,5627,1
165101,1460,3285,1
165102,1703,1539,-1
165103,11416,8147,1
165104,6353,11936,-1
165105,10937,9096,1
165106,5772,75,1
165107,8147,11210,1
165108,9910,8202,-1
165109,10573,11870,1
