Character_1,Character_2,Win_Probability
6254,9022,-1
4778,7612,-1
4778,6237,0
10052,6237,1
3149,8062,1
6609,4412,1
1306,4412,1
1551,192,1
7063,3003,0
8749,6469,-1
567,10196,-1
6849,9138,-1
567,2281,-1
6445,8092,-1
6445,2386,-1
7785,6678,1
567,1187,1
6548,8563,-1
2557,181,1
57,8150,0
2281,4736,-1
9543,10185,1
9849,3644,1
9849,2253,1
9849,2281,1
10007,7759,1
6274,6599,1
10581,5759,1
7826,2625,1
2364,736,-1
7826,7795,1
2340,7930,-1
4778,8230,-1
4763,6693,1
7596,10007,1
368,9671,-1
368,9901,-1
12010,6237,1
11976,8511,1
368,11330,-1
8714,7795,0
3552,4822,-1
5967,3501,1
3072,3501,-1
9826,4822,-1
4822,1241,1
4579,11330,-1
5759,9671,-1
8613,5759,-1
4626,7723,-1
5451,8445,-1
6118,6237,1
6469,6237,1
6720,10426,1
1341,4528,1
6887,4225,-1
8109,11330,-1
184,10581,-1
11880,6830,1
1711,8445,-1
1711,1151,1
7063,7854,-1
6299,1744,1
756,9150,-1
756,7002,-1
1744,2812,-1
11169,9578,-1
3305,7723,-1
2612,3305,1
2386,7864,1
7864,8092,-1
204,10035,1
2571,4380,-1
9150,2209,1
2209,1234,-1
965,2612,-1
2209,2612,-1
2209,6636,-1
8977,9150,-1
8977,10581,-1
4355,8148,-1
7549,2812,1
3938,8148,1
4084,8148,1
3603,9477,-1
12028,3122,1
10750,7725,0
7235,3122,-1
6011,3122,0
3419,8148,1
1576,8148,0
8148,9695,-1
3550,8148,-1
8714,9918,-1
8714,6077,-1
8714,152,-1
10849,6720,1
171,4225,-1
1773,3153,-1
1576,3153,-1
529,3153,-1
4346,3153,-1
12028,3202,1
3216,3202,1
3216,9477,1
7785,3122,-1
2386,3122,-1
8092,3122,-1
8092,3153,-1
2386,3153,-1
7785,3153,-1
9960,3122,-1
2557,3122,-1
5897,7465,1
5568,2610,-1
845,11121,-1
10577,3153,-1
2431,3153,-1
4355,3122,-1
1980,10530,-1
7936,3122,-1
567,6693,-1
6693,3122,-1
3998,3153,-1
12000,3122,1
204,259,-1
204,4230,-1
259,4230,1
3603,259,1
3603,9555,1
2031,3603,-1
165,3122,-1
171,11330,-1
6810,9500,1
594,6810,-1
4355,3153,-1
10044,5700,-1
511,5700,-1
511,3153,-1
10911,3153,-1
4535,3153,-1
2829,7854,1
5278,4301,1
1234,1545,1
1874,1545,-1
3988,858,1
858,858,-1
9543,3153,1
643,7455,-1
1129,8349,1
10257,8349,1
1129,5568,1
2610,9997,-1
8714,9997,1
10530,3122,-1
5568,7010,-1
5415,10359,0
9997,9313,1
9477,3122,-1
3202,3122,-1
10346,9313,-1
1551,716,-1
1054,858,-1
2209,9313,-1
3992,4259,-1
3419,3122,0
3153,3122,-1
6959,2729,-1
2729,2309,1
10181,3003,-1
4528,3003,1
8974,8686,1
5493,2729,-1
8285,3122,-1
10257,10750,1
10257,7725,1
331,7702,-1
9932,2812,-1
3829,3603,1
6958,3603,-1
10766,1234,-1
10692,11574,-1
10692,7725,1
5493,7725,1
9997,7010,0
7010,9313,1
7704,4259,1
4259,7725,-1
11330,7725,1
3095,3122,-1
10007,171,1
5473,3153,-1
4579,171,1
7567,6933,-1
9062,4718,1
9062,6720,1
1005,8635,1
8635,5759,-1
8635,368,-1
736,5493,1
3471,2291,1
2612,5493,1
9150,5585,1
7930,5875,-1
10352,10352,1
7002,9997,-1
7930,2649,1
5493,4225,1
4687,11193,-1
6524,11193,-1
2364,11193,0
6699,11193,-1
8109,11193,0
1129,11193,1
8109,1129,-1
10257,4380,1
8845,8607,1
5493,6636,1
4132,4380,-1
5585,5493,-1
5226,5493,-1
4603,5585,1
1469,5759,-1
10480,10581,-1
10581,7854,1
1469,7854,0
5504,1020,1
11280,3500,-1
1945,3500,1
10007,8705,1
6698,8705,1
11443,8705,1
9150,8705,1
8831,8705,-1
2828,8705,-1
7596,5759,1
7549,5585,1
3500,1306,1
5226,6933,-1
5585,6933,-1
4822,5585,1
4822,5226,1
6201,261,1
5105,11548,1
4607,11330,-1
11330,8705,1
1678,7284,0
2340,7854,1
8974,7854,0
858,10352,-1
558,7854,1
3561,368,-1
3561,5759,-1
3561,7854,-1
756,7854,-1
7854,1306,-1
1716,7854,1
9017,7854,1
6636,783,1
7702,1945,-1
1945,1306,1
7266,1945,1
7247,1945,1
7266,1234,1
7247,7702,1
7702,1234,-1
6439,6609,1
4230,7574,-1
6775,10581,1
8900,4822,1
7832,4822,1
4822,7702,1
7702,6933,-1
11702,1020,-1
2604,1020,-1
7089,9695,-1
2370,9695,-1
1305,7785,-1
1305,2386,-1
1305,8092,-1
2905,10194,1
11359,10194,-1
9850,8148,0
4944,10194,1
8714,1020,1
8714,9895,-1
8714,10194,-1
11398,192,1
10849,6744,1
1305,6744,1
9561,8756,0
10503,10729,-1
10352,10194,1
10352,10503,1
6914,10729,1
5852,9477,-1
9017,2031,-1
11330,10750,1
2031,4301,1
177,12069,1
2625,7013,1
268,277,-1
3603,6609,1
10577,6518,1
2431,6518,1
9076,3428,-1
9543,7641,-1
7785,7641,0
11222,7641,0
9138,7641,1
3281,7641,-1
12000,7641,1
6445,7785,-1
8285,10196,0
6866,10196,1
6866,7656,0
4103,3501,-1
1023,8984,-1
1023,8984,-1
9543,6693,1
7215,6693,0
8092,6693,1
2386,6693,1
2064,10257,1
3938,9477,0
3938,3202,1
3938,2253,1
8984,12000,-1
6849,12000,-1
3938,2281,1
9849,10196,1
5897,7723,1
2291,7723,-1
9490,2291,-1
9150,11330,1
5558,10087,-1
7826,6237,1
3501,2072,1
9543,3644,1
10035,2281,0
10035,10196,0
2072,9073,1
9561,2072,1
3394,10581,-1
9842,2281,-1
1093,2281,-1
1093,2253,-1
1093,10196,-1
9376,6693,0
10581,6698,1
7400,8887,0
7400,7612,1
7826,9539,1
9539,3049,0
9543,10904,1
10007,9385,1
368,10007,-1
3383,2318,0
10035,277,1
8974,7723,-1
9671,11443,1
7704,11443,1
7704,6698,1
2064,11112,-1
368,6698,0
9543,8230,1
7549,1241,1
4626,10581,-1
4626,2612,-1
736,5238,1
11330,3943,1
8047,783,-1
3760,10257,-1
9500,4165,1
2610,11330,-1
7930,5412,0
5432,2812,1
7930,5432,-1
7930,7549,-1
9210,7930,1
9017,7930,0
1716,7930,0
1234,6636,1
1234,5759,1
1234,2291,1
6959,7596,-1
10447,8686,1
2461,7532,1
10257,5449,-1
5245,736,-1
2364,8445,-1
6996,6720,1
10129,10581,-1
2386,7772,1
7772,8092,-1
11330,10692,1
6636,9500,1
368,6636,-1
6524,11330,-1
9138,9695,1
12000,9695,1
7641,9695,1
7488,9695,-1
3132,9695,1
5105,7930,1
6080,1945,-1
10129,10257,0
6636,9671,1
6636,6698,1
6636,11443,1
2461,8900,-1
1234,5493,1
8109,3471,-1
171,10883,1
10302,2947,1
7878,2947,1
7878,2812,1
1945,7002,1
8445,7002,-1
204,4718,1
10503,10426,1
10503,6237,-1
2126,1945,-1
7596,9022,1
2364,1945,-1
4264,7002,1
10581,5493,1
10849,1129,1
7063,5493,-1
5493,10007,1
5238,4225,-1
10007,1797,1
4132,4225,-1
9543,8148,1
8977,5226,-1
9385,4380,1
5585,1945,-1
5226,1945,-1
4687,7854,1
4687,5585,0
4687,5226,1
7302,5226,1
7302,5585,1
3964,8230,0
10581,9671,1
2812,6933,-1
5449,3979,1
9875,2520,1
9578,5493,-1
6320,2291,-1
4074,795,1
7854,6636,-1
8831,6636,-1
5226,5657,1
10257,5493,-1
4607,7596,-1
7247,883,1
171,2291,-1
2604,4464,-1
756,1306,-1
3725,5493,-1
11910,7854,1
11910,3500,1
8686,5585,-1
9875,5585,0
7854,4225,-1
5897,5493,1
11359,5897,1
7302,1234,1
11943,7854,1
7567,7854,1
6720,5585,1
2172,5585,1
7567,8977,1
7567,1306,1
6524,1306,-1
6524,756,0
8086,7723,-1
7302,7702,1
1521,6711,0
4607,10257,-1
4225,783,1
9704,4225,1
9704,11330,1
736,1341,1
1657,555,-1
5298,10194,0
2829,7010,-1
5548,5432,-1
5356,10196,-1
8755,10196,0
8755,593,1
8714,7618,-1
5298,4979,1
450,7538,-1
9,4979,-1
8756,6809,1
7569,2281,1
7569,10196,1
1343,7538,-1
2431,9747,1
8614,1019,0
2431,8887,1
10577,8887,1
11875,3632,-1
5104,8512,1
8512,7538,-1
11661,7641,-1
7641,11171,1
674,4778,1
3667,10599,-1
3072,7785,-1
2483,8604,-1
9,8086,1
5614,4395,-1
5614,3293,-1
3293,9625,-1
7922,6936,1
9625,4911,-1
9625,1560,1
1853,9625,-1
10052,10196,-1
9875,4083,-1
6994,5953,1
10458,6994,0
8932,9477,1
8932,3202,1
11976,9073,-1
11976,11481,-1
8092,9728,1
2604,7785,-1
10530,10904,-1
9849,4500,1
9849,7800,1
1023,4464,-1
1023,4012,-1
1023,3644,-1
1023,2253,-1
1023,2281,-1
6779,8412,-1
7587,8412,1
794,8412,-1
3202,8412,-1
6779,8845,1
794,4545,1
4545,9392,-1
8845,9392,-1
9392,9728,1
11905,9728,1
7785,6693,1
7930,4626,1
8977,6810,-1
7702,965,1
4921,8607,-1
3149,3244,1
6991,5058,0
5700,6693,1
1233,1277,1
5848,11294,0
11390,6693,-1
10196,9996,-1
4778,1256,-1
2364,11330,-1
9150,5311,1
6996,11108,0
152,11108,-1
922,11108,0
567,3202,-1
567,9477,-1
4764,9251,1
4764,7785,-1
4764,9543,-1
7569,9543,0
8234,9728,1
7569,8234,1
8755,2253,1
9427,6985,0
11390,429,-1
10352,429,1
10352,5558,0
5558,9728,1
2431,9728,1
5897,9578,1
7785,2072,1
2386,2072,1
8092,2072,1
4355,2072,0
2604,2072,-1
756,11904,1
736,4259,1
7010,7227,1
10131,7010,-1
1551,1546,1
1551,1306,-1
6810,10750,1
8271,7798,-1
8887,10194,0
4535,3179,-1
2209,8374,0
8445,6181,1
4422,8445,-1
2367,756,-1
1129,1306,-1
9061,7183,1
4921,7183,1
606,12000,-1
6810,4259,1
1546,4761,1
7585,1546,0
1337,756,-1
756,8635,1
7826,5002,1
11904,1306,-1
845,736,-1
2,4259,1
177,6943,1
7269,8271,-1
1546,1306,-1
6991,1781,1
339,3132,-1
339,11596,-1
8714,7183,0
339,7183,1
10849,9932,1
9932,5449,1
10035,9932,1
8974,9932,-1
8109,756,0
10911,8170,1
8412,8062,1
845,9150,-1
10750,4259,1
9663,8445,0
8771,8445,-1
57,3244,0
1328,1546,-1
7772,4585,-1
4585,8062,1
6077,4585,1
9598,4585,1
1328,5273,-1
922,8607,1
7505,8607,0
1871,6469,-1
6469,12069,1
6887,1306,-1
6887,756,-1
6991,10194,0
5207,756,1
756,845,1
2829,1306,-1
2812,9857,-1
4545,8607,1
4761,1234,0
9150,4761,1
5897,11112,1
1272,5058,1
1652,10526,-1
11596,11993,1
11596,11993,1
7303,11993,-1
4371,756,-1
11774,756,-1
1781,5058,-1
3277,7930,1
9210,8445,1
11380,6803,1
5356,5058,1
8445,965,1
7826,11976,1
8271,8987,1
9842,5058,0
8887,5058,-1
8845,5058,-1
4545,5058,-1
7266,5058,0
7247,5058,0
5473,12000,-1
5904,3760,-1
3760,7702,-1
7702,8686,1
8914,8607,1
5432,8607,0
9076,8607,1
10577,8607,1
7071,8607,1
2431,8607,1
7826,8607,1
4626,2209,-1
8948,9918,1
8948,152,1
6469,3149,1
6077,3149,1
268,5058,-1
10911,10352,-1
10352,5058,1
10194,5058,0
2812,8271,-1
1901,5058,1
8271,5058,0
2431,5578,1
10577,5578,1
4374,3979,-1
903,3979,0
4626,3979,-1
2790,4626,-1
11018,8310,0
3839,11018,-1
2557,5376,0
6699,1005,-1
9543,10760,1
10503,7641,-1
8984,7641,-1
5759,9500,0
1234,9500,1
2364,1234,-1
4944,8984,-1
11218,5449,-1
10581,1341,1
10581,9500,1
4264,1234,1
4132,6698,-1
1241,11330,-1
1980,429,1
5904,10007,-1
9651,4225,-1
9651,6851,-1
9651,10257,-1
1129,11330,1
11330,6698,1
11330,11443,1
2612,9500,1
10581,11574,1
11330,9500,1
965,736,-1
8310,911,1
9704,7930,1
10760,7930,1
7302,7930,1
11910,7930,1
5605,1980,1
3760,10581,-1
2888,795,1
6080,7549,-1
8714,2845,1
8686,2227,-1
2461,6810,-1
7601,6810,-1
184,2291,-1
6720,5002,-1
7930,7854,0
7930,10136,1
736,11443,1
8814,10782,-1
11121,11112,-1
1281,11443,-1
7773,9695,1
2610,6636,-1
204,7486,1
8714,2785,1
4132,9385,-1
8109,11280,-1
11655,2394,1
3725,10257,-1
171,9901,-1
8755,8148,-1
4607,4579,-1
11661,3899,1
5605,3899,0
5605,9976,1
8083,1880,-1
1272,1880,1
6952,1880,-1
7826,7284,-1
7922,7284,-1
6077,9031,-1
152,9872,0
6366,6941,0
9376,6941,1
9396,6941,0
1793,6941,0
11263,10257,-1
10257,540,1
9439,6543,0
9439,6543,-1
6543,6941,0
2788,4911,-1
7922,9872,1
1880,7618,0
9076,593,-1
5278,4098,1
9709,4098,1
7922,4098,1
9076,7785,-1
9076,2386,-1
9076,8092,-1
8614,9872,-1
8614,9427,-1
4778,9427,-1
8714,9427,-1
10577,9427,1
2431,9427,1
1200,1880,1
6001,1880,0
1020,4778,1
1020,3952,0
5599,7785,1
7587,7785,1
5599,7785,-1
7587,7785,-1
5599,5279,1
5599,8604,1
7587,8604,1
794,4787,0
177,4787,-1
6809,4979,-1
5104,7394,-1
5104,943,-1
5104,9772,-1
5104,5406,-1
5104,5836,-1
5104,6118,-1
5104,593,1
7826,1019,1
8614,9976,-1
9747,9976,-1
177,9976,-1
10849,5578,-1
10064,5578,-1
4151,6994,-1
4151,5801,0
8714,5578,-1
3175,6936,1
9076,10087,-1
7656,10087,-1
9076,4787,-1
9076,7656,-1
10577,7656,1
552,8087,-1
1680,8087,-1
11337,8604,1
12078,8887,1
1085,6057,0
1085,6693,-1
904,6057,1
4958,9625,-1
9709,9625,0
7922,9625,-1
8755,9625,1
4958,1019,1
7922,1019,1
11102,1019,1
8932,2281,1
9076,9477,-1
8570,2281,1
8570,10196,1
567,7785,-1
567,8092,-1
268,8756,-1
10081,7574,1
6854,7574,1
10194,8607,1
3049,10194,1
1305,7574,1
1272,7574,1
4585,7574,1
7266,10081,1
7266,6854,1
7247,10081,1
7247,6854,1
1781,7574,1
7266,9912,1
7247,9912,1
7455,4151,-1
4151,8412,1
6887,10063,-1
177,9912,0
8092,10194,1
2386,10194,1
7785,10194,1
268,8607,1
10503,10196,-1
4355,1781,1
1657,10729,0
8412,10729,1
10352,10729,1
2829,9997,-1
6201,9912,1
5572,8087,1
3891,8087,1
4921,8087,0
1080,4355,-1
6887,1222,-1
6887,2394,-1
6887,1551,-1
9076,2281,-1
9076,10196,-1
2281,10904,0
10196,10904,0
7032,9073,0
177,9073,-1
2880,9073,0
4778,9073,0
1023,10196,-1
2281,8412,1
10196,8412,0
3148,1435,1
4763,1435,1
7785,1435,1
2386,1435,1
8092,1435,1
7247,5599,-1
7266,7587,-1
7247,9728,-1
7266,2281,-1
7247,2281,-1
450,2281,0
9543,5953,1
1256,6599,1
11102,6599,-1
2695,6599,1
943,5540,1
1781,10729,-1
4585,9912,1
1781,9912,1
10849,7574,-1
10194,7574,1
8614,10194,-1
3603,9912,1
7247,1781,0
2635,1781,0
2649,2829,-1
1744,2829,-1
4702,9912,-1
7010,6439,1
10911,9912,1
911,9912,-1
511,11196,0
4355,11394,1
6118,7641,0
10782,7641,-1
5836,7641,-1
5406,7641,-1
567,2253,-1
10196,6693,0
1991,10196,-1
268,10196,-1
1991,1680,-1
268,1680,-1
268,4778,1
5897,7777,1
11222,6693,1
11661,6693,1
6118,6693,1
3095,6693,1
1305,6599,-1
4778,6599,-1
2281,3176,-1
1973,11330,-1
4264,10581,1
4225,5311,1
1005,4645,1
8974,11330,-1
11702,10426,1
10581,3767,1
8896,6106,0
10577,6106,0
2431,6106,1
10577,4596,1
7826,4369,-1
2431,4369,0
6952,4369,-1
6952,4596,-1
6952,7538,-1
9747,9477,-1
9747,3202,-1
4135,9976,0
7826,9976,0
7826,10923,1
7826,10052,1
511,8756,1
7929,3501,1
1018,9872,1
1018,3501,0
9561,1018,1
9561,8234,1
10577,8234,1
2431,8234,1
4782,8234,0
7826,6941,1
10577,6941,1
2431,6941,1
6747,8572,1
9031,6747,1
9031,7071,1
9031,11390,1
2695,6378,1
9561,8887,1
9561,6941,1
2695,6941,1
2695,4979,1
6274,4979,1
6077,6274,-1
6077,9427,0
10680,5586,-1
5279,5586,0
1680,5586,-1
552,5586,-1
11555,5586,1
7487,11918,1
11918,1591,0
2788,3293,0
2431,2788,1
7922,4911,-1
9561,2529,-1
6536,10942,1
511,10577,-1
277,6941,0
6849,8896,1
6849,8984,1
7750,789,1
95,11281,1
7750,11281,1
6077,6378,1
7785,7750,1
10581,6397,1
2340,4528,1
4054,11330,-1
2386,7750,1
177,9872,-1
9747,9872,-1
9062,6445,-1
567,9062,1
567,7032,1
7032,9872,-1
9028,2695,1
10548,1591,1
10548,3988,1
6524,1551,0
11359,7930,1
11359,2812,1
7930,11016,1
2812,11016,1
7854,2812,-1
2612,2291,1
5537,3471,-1
5537,1234,-1
5537,10257,-1
7063,10257,-1
9875,7702,-1
3998,6237,1
7063,2291,-1
6080,7063,1
4074,4380,-1
3072,10503,-1
1658,9997,1
8069,7854,1
5245,4607,1
7930,6711,-1
7930,7702,1
3988,5953,1
5953,7538,-1
9028,5953,1
362,7538,-1
2072,7618,1
8614,593,-1
593,9976,0
10941,7618,1
593,7618,1
4380,8705,1
4921,2812,1
1551,1234,-1
2812,10503,-1
7930,10503,-1
9150,4380,1
6636,7704,1
7704,9038,1
7704,4380,1
7702,2612,-1
1510,1306,1
1302,9901,-1
9150,192,1
9704,5449,1
5449,2812,-1
8445,2612,0
2612,9997,-1
1551,5449,-1
9875,1234,-1
4213,2812,1
7567,11330,1
7946,7930,-1
1394,5245,1
5245,1306,-1
6803,1306,-1
9747,2812,1
177,2812,1
4921,7612,1
7930,8914,-1
8914,2812,1
1528,9997,1
1510,11330,1
11655,1657,-1
5226,6959,1
6959,5585,-1
5235,5585,-1
2340,5226,1
2340,5585,1
6080,8686,1
6524,6080,-1
3212,5585,0
7930,1234,1
11943,5226,1
11943,5585,1
11548,5585,-1
11548,5226,-1
9915,2085,1
6397,11330,-1
7930,5449,1
7266,7930,1
152,8604,1
268,8604,1
3072,8604,1
6190,7284,-1
5245,5897,-1
5245,4225,-1
2367,10007,-1
4422,3461,0
4921,4920,1
5245,7854,-1
5904,8196,-1
8771,3500,-1
512,2612,-1
5226,6720,-1
2947,9150,0
3725,11330,-1
2947,4822,-1
11702,5585,1
11702,5226,1
3212,5226,1
2610,7854,-1
7702,2064,-1
6524,7702,-1
1313,7785,-1
1313,2386,-1
1313,8092,-1
6397,7596,-1
10378,7723,-1
3998,1574,1
10480,11330,-1
9150,5245,0
4103,1574,1
5245,5585,-1
6699,9150,-1
6699,5493,-1
4626,5759,-1
11357,1234,-1
11280,3561,1
11910,1306,1
2126,7854,1
8714,7854,1
7549,7854,1
1851,4083,-1
5245,6636,-1
4607,6636,-1
4607,10581,-1
5245,3979,-1
2790,5245,-1
3072,7284,-1
3072,1285,-1
9663,7854,1
6524,6636,-1
2367,736,-1
3725,5445,1
5226,5245,1
5226,2610,0
8977,9578,-1
9543,7785,1
10577,6822,1
2431,6822,1
7284,5586,1
2431,5586,1
10577,5586,1
10911,2791,1
5614,7922,-1
6849,5614,1
1020,7922,-1
177,1880,1
9747,1880,-1
4778,4979,-1
6941,1880,1
5181,1880,0
4355,5181,0
8083,4355,0
1272,4355,0
4355,7785,0
2386,3179,1
8092,3179,1
9376,4979,1
9747,4787,-1
7826,11390,-1
9076,4979,-1
7826,2072,1
7785,3179,1
5104,10782,-1
10577,2625,1
7922,8984,-1
9709,8984,-1
8755,7618,1
11877,7618,1
8755,4958,1
8755,5953,0
1179,8914,-1
5599,6936,0
7587,6936,1
450,6378,1
1498,6378,-1
1498,4979,-1
7247,4979,-1
8077,2281,1
177,4008,-1
7569,1019,1
7569,11102,1
7569,8984,1
7569,9477,1
7569,3202,0
11533,593,-1
5558,593,1
11533,6941,0
5558,6941,1
5172,6941,1
7158,10196,0
7750,10196,1
7942,7750,-1
706,10196,1
8092,2253,1
2386,2253,1
7785,2253,1
8614,2253,-1
794,1773,-1
5599,1773,-1
7587,1773,0
7534,9728,1
4186,9728,0
4186,6543,1
1576,8412,1
6543,4778,0
8062,9728,1
6136,9728,1
6136,985,0
9561,8062,1
8062,8412,-1
7284,8412,1
3132,5558,1
268,11976,1
268,8479,1
268,7618,1
8479,7618,0
1305,10196,-1
1305,2281,-1
6980,4778,-1
706,7800,-1
6298,7538,-1
2997,7538,0
11947,10018,1
11947,5365,1
3590,5578,0
5356,11905,0
4763,9976,1
3148,9976,1
3148,8896,1
6190,7064,-1
2880,10204,-1
7929,10760,1
11802,6378,-1
8455,1200,1
6849,1352,1
6849,9976,1
2431,1200,1
2431,552,1
2431,4596,1
10258,4596,-1
4596,3501,1
7922,4596,-1
7922,7933,1
7933,3501,-1
10941,3501,-1
1751,5578,0
5247,5578,0
177,3202,-1
177,9477,-1
177,5826,1
9747,5826,0
1652,5826,1
1460,5883,-1
8449,3501,1
8449,11555,1
2496,11555,-1
2496,660,1
660,3501,1
4373,11875,1
11875,8887,1
177,5578,-1
9747,5578,-1
8614,5578,0
8756,5578,0
10645,5578,1
2343,10782,-1
2343,5578,-1
8285,10782,-1
8285,1291,1
8285,1200,1
8285,3501,1
7266,606,-1
7247,606,-1
7266,5473,-1
7247,5473,-1
606,7785,-1
5473,7785,-1
7826,8234,1
7929,7929,-1
1680,4098,1
4778,4098,1
10577,5989,1
9028,555,1
9028,4392,1
4562,4103,-1
9031,152,1
4920,7800,-1
1272,7800,-1
152,1272,-1
6077,1272,-1
10258,1272,-1
10258,1880,0
10258,10258,1
7826,5406,-1
7826,5836,-1
7826,7394,-1
7826,943,-1
7826,9772,-1
7826,11222,-1
268,9427,-1
10196,6941,1
2281,6941,1
2281,4979,1
6941,4979,-1
8887,4979,-1
10577,11918,0
5909,11555,-1
7922,11555,-1
6849,1200,1
10577,11102,1
2788,10403,-1
152,10403,-1
11390,7933,1
5356,7933,0
10577,7933,0
2431,7933,1
5586,7933,1
7750,8092,-1
11555,5560,0
11555,4911,0
2431,5360,1
2431,11281,1
9427,9872,1
1077,10014,-1
4135,10014,-1
4135,7534,1
4135,8572,1
9028,362,-1
6902,362,-1
10044,362,-1
95,9543,-1
7929,9872,1
2386,9872,1
7785,9872,1
4778,5333,-1
4535,2791,1
152,5279,1
5279,2791,1
6164,2791,1
11910,2791,1
10052,2791,1
8086,2791,-1
4786,1880,-1
4786,6941,-1
11548,1880,-1
11548,4778,-1
4778,11108,-1
11108,9872,1
10035,9872,-1
8415,9872,-1
9076,11976,1
1020,4355,1
8614,7922,-1
5614,5173,-1
5173,9872,1
152,2695,-1
152,4778,1
511,4979,1
511,6779,1
511,5599,-1
511,7587,-1
7826,4979,1
1020,5599,-1
1020,3175,-1
5548,8914,-1
8552,4979,-1
7569,3644,1
2343,6941,1
10196,8087,0
4355,7936,-1
5599,8412,1
6779,4545,1
10886,9251,0
4355,9251,0
8616,11108,1
3526,3427,-1
6779,7538,-1
794,7538,-1
10911,7538,-1
4535,7538,-1
7158,7538,-1
5605,7538,-1
6849,7800,1
6849,8412,1
10577,8412,1
3964,2386,-1
3964,8092,-1
2431,9138,-1
2431,3281,0
10044,11390,-1
782,11108,-1
1591,11108,1
9561,1591,0
9477,8984,1
8984,3202,1
9561,943,-1
3175,5317,0
3175,10782,-1
3175,11661,-1
3175,11222,-1
7933,5360,-1
10530,5360,1
664,949,-1
4763,8896,1
6779,8896,-1
794,8896,-1
8714,3024,0
1291,4151,-1
1291,346,1
3964,7466,-1
732,2880,1
10941,2880,0
177,2880,0
9561,4718,0
613,7064,1
9561,7064,1
9561,5586,0
705,5586,0
2982,5586,0
511,7064,1
5560,7538,-1
732,6837,1
9100,6837,1
9561,6837,0
8948,7857,-1
2431,1680,1
9561,11820,0
4535,10782,-1
9561,1435,1
11502,8914,-1
11502,5432,-1
6849,9100,0
9726,6378,-1
6747,6378,1
10196,9726,1
4778,7215,-1
8062,4778,1
8062,7785,-1
11875,7785,-1
2281,6057,1
2281,7064,1
4535,6057,-1
11301,6378,-1
5463,11301,-1
5463,6378,-1
8141,2072,1
7071,2072,1
756,5759,0
11108,6378,0
7266,6378,-1
1398,7538,-1
7587,2281,-1
3175,6378,1
6779,6378,0
794,6378,0
2707,3501,1
10756,3501,1
8614,2281,-1
11390,2281,-1
11390,10196,0
7656,11083,1
3344,11083,0
5104,11083,1
8756,3202,0
2459,5578,1
9709,5578,1
6996,552,-1
6996,1680,0
8614,10941,1
8455,8412,1
4569,943,-1
6201,7064,1
6201,1200,0
6201,2459,0
6201,1751,0
6201,5247,-1
6201,9709,-1
597,6378,1
5432,8887,1
8914,8887,1
11548,8914,-1
4535,6378,-1
10911,6378,0
3281,10196,1
6461,10196,-1
9420,10196,-1
10035,4570,0
8141,2281,0
8141,10196,0
3281,2253,1
3148,12000,-1
4763,12000,-1
5356,7215,-1
4944,8092,-1
4944,7785,-1
3281,3644,1
9138,2281,1
5700,4145,1
1085,8984,1
1085,8984,-1
12028,8984,1
7071,7032,1
11390,7032,1
9555,8023,1
5172,9555,1
9555,10052,-1
9561,9555,1
4944,9561,-1
511,5586,-1
4944,5586,-1
8141,3501,1
9747,2072,-1
2072,9728,0
6996,3501,-1
6996,8234,-1
6996,2072,-1
7826,2253,1
4944,2253,1
1256,9073,1
3899,9073,1
2431,10503,1
1460,1652,-1
1460,8914,-1
1460,5432,-1
4569,6106,1
6996,6106,-1
7922,6106,0
5432,6415,1
3730,5432,-1
1461,3202,1
1461,9477,1
1461,10196,1
1461,2281,1
11390,2072,1
2431,2072,1
10577,2072,1
9138,2253,1
10503,1256,-1
3095,10503,1
2651,10503,-1
6298,10503,1
10503,2072,1
6996,1657,-1
4944,4279,-1
9439,4944,-1
4944,9555,1
4944,7772,1
4702,9555,-1
8756,7933,0
8756,3501,-1
177,3501,-1
9747,3501,-1
6077,949,1
6361,6378,1
8141,8984,0
1980,3501,1
1980,1256,0
9561,10087,1
9561,4279,0
6361,8984,1
9849,3899,1
2281,3899,-1
10458,3899,1
10458,2281,1
1200,3501,0
11390,5360,1
9076,5360,-1
4355,8485,1
4395,8485,1
4395,11713,-1
7826,11713,-1
606,9543,-1
5473,9543,-1
6077,2695,-1
8756,1256,-1
4355,1256,0
4778,7032,0
10577,10514,1
4562,11337,-1
4355,11976,1
4355,3632,1
4355,6445,0
1528,7800,-1
6077,4392,-1
7800,4392,1
1256,7800,-1
1020,1020,1
7826,10782,-1
6779,782,1
794,782,1
9076,782,0
7922,5578,1
4005,11281,1
10064,6941,-1
9076,10403,-1
552,5360,0
3557,3501,-1
6077,6415,1
10782,3899,1
5586,7032,1
8984,2529,1
8984,3501,1
5586,3501,-1
5586,2529,-1
10577,2529,0
2431,1256,1
11394,1200,0
11390,9543,-1
1291,6941,1
1291,8572,1
3212,7929,-1
10577,10014,1
2431,10014,0
7534,6378,0
8572,6378,-1
8572,9872,1
8092,9872,1
10577,5069,0
10911,4979,1
152,4979,1
6378,4979,1
3501,4979,1
8845,4979,-1
4687,2791,-1
9427,2072,1
6077,4778,1
7785,3175,-1
57,10941,-1
11905,10941,1
794,11108,1
9826,1266,1
8616,10886,1
1657,8896,1
8896,11301,1
11301,11108,-1
8896,9251,-1
8092,9251,1
3175,721,1
11713,5652,1
4989,11713,-1
4718,11713,-1
10942,6693,-1
3148,4596,0
3148,6693,1
2285,4596,-1
2285,6693,-1
